orderID,year,offence_type,offence_group,gender,source,target,value
2,2012,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,12
2,2010,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,141
2,2014,Juveniles,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2012,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,6
2,2018,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,494
2,2016,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,4
2,2020,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,20
2,2011,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,3288
2,2010,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,847
2,2014,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,72
2,2010,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,25
2,2015,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,358
2,2014,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,6
2,2018,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,758
2,2018,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,43
2,2015,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2020,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1300
2,2014,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,46
2,2017,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,131
2,2013,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,998
2,2012,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,528
2,2010,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,135
2,2012,Adults,20 Unknown,2 Female,11-14 previous convictions/cautions,Immediate custody,5
2,2016,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,19
2,2012,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,59
2,2012,Juveniles,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,515
2,2010,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,16
2,2015,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,31
2,2017,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,262
2,2014,Juveniles,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2015,Juveniles,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,27
2,2016,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,69
2,2019,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,8
2,2014,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,18
2,2016,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1836
2,2015,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,32
2,2012,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,424
2,2015,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,18
2,2019,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,36
2,2017,Juveniles,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2011,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,977
2,2019,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,21
2,2017,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,12 Summary motoring offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2017,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,19
2,2017,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,709
2,2019,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,260
2,2014,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,25
2,2019,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,46
2,2017,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2010,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,18
2,2020,Adults,06 Drug offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Juveniles,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,85
2,2016,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,1601
2,2017,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,70
2,2011,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,136
2,2020,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,265
2,2015,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,102
2,2013,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2020,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2015,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,16
2,2018,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2020,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,5
2,2017,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,424
2,2013,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,26
2,2020,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2015,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1492
2,2014,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2011,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,12
2,2016,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2020,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,48
2,2020,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2017,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,35
2,2014,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,6
2,2014,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,452
2,2011,Juveniles,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2017,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,31
2,2010,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,6
2,2019,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,5
2,2016,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2012,Juveniles,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,413
2,2011,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,54
2,2018,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,4
2,2013,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,10
2,2011,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,6
2,2014,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,13
2,2016,Adults,02 Sexual offences,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2015,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,210
2,2018,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,25
2,2013,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,160
2,2014,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2013,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,17
2,2011,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,421
2,2013,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,58
2,2013,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,358
2,2012,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,110
2,2014,Adults,20 Unknown,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,1622
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2015,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,8
2,2014,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Other,4
2,2018,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Other,5
2,2012,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Other,7
2,2010,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Other,5
2,2011,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Other,28
2,2019,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Other,8
2,2010,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Other,83
2,2010,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Other,19
2,2020,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Other,373
2,2015,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Other,16
2,2011,Juveniles,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Other,2
2,2011,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Other,17
2,2011,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Other,16
2,2017,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Other,15
2,2010,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Other,5
2,2012,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Other,8
2,2011,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Other,7
2,2017,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Other,90
2,2010,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Other,90
2,2018,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Other,3
2,2019,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Other,72
2,2018,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Other,11
2,2016,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Other,12
2,2017,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Other,1
2,2013,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Other,17
2,2014,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Other,115
2,2018,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Other,500
2,2013,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Other,361
2,2011,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Other,69
2,2016,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Other,1
2,2015,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Other,299
